"fireid","fireYear","usgs.site","firearea","X0","X1","X2","X3"
"NV4031211561920190804",2019,"USGS-10325000",57805796.8063272,377549.255997243,9757770.24858303,40824812.9129825,6906304.02703738
"NV4031211561920190804",2019,"USGS-10327500",57805796.8063272,377549.255997243,9757770.24858303,40824812.9129825,6906304.02703738
"NV4031211561920190804",2019,"USGS-10333000",57805796.8063272,377549.255997243,9757770.24858303,40824812.9129825,6906304.02703738
"NV4057511751220190723",2019,"USGS-10335000",6072581.44320421,NA,800032.663043811,5278296.72032016,NA
"NV4057511751220190723",2019,"USGS-10336000",6061805.43396293,NA,800032.663043811,5267305.72180607,NA
"NV4057511751220190723",2019,"USGS-10327500",6061805.43396293,NA,800032.663043811,5267305.72180607,NA
"NV4057511751220190723",2019,"USGS-10333000",6072581.44320421,NA,800032.663043811,5278296.72032016,NA
"NV4061411806220190625",2019,"USGS-10335000",5229198.23882434,NA,474389.991023284,4758952.79008885,NA
"NV4061411806220190625",2019,"USGS-10336000",5229198.23882434,NA,474389.991023284,4758952.79008885,NA
"NV4061411806220190625",2019,"USGS-10333000",5229198.23882434,NA,474389.991023284,4758952.79008885,NA
"NV4069611736820190706",2019,"USGS-10335000",4423087.63681322,NA,1763122.00227482,2663043.81768536,NA
"NV4069611736820190706",2019,"USGS-10336000",4423087.63681322,NA,1763122.00227482,2663043.81768536,NA
"NV4069611736820190706",2019,"USGS-10327500",4423087.63681322,NA,1763122.00227482,2663043.81768536,NA
"NV4069611736820190706",2019,"USGS-10333000",4423087.63681322,NA,1763122.00227482,2663043.81768536,NA
"NV4076611721820190808",2019,"USGS-10335000",6953719.73628461,NA,2892864.57505362,4065832.19379596,NA
"NV4076611721820190808",2019,"USGS-10336000",6953719.73628461,NA,2892864.57505362,4065832.19379596,NA
"NV4076611721820190808",2019,"USGS-10327500",6953719.73628461,NA,2892864.57505362,4065832.19379596,NA
"NV4076611721820190808",2019,"USGS-10333000",6953719.73628461,NA,2892864.57505362,4065832.19379596,NA
"NV4089711609720191014",2019,"USGS-10333000",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10335000",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10336000",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10321590",6273058.29117144,NA,2925720.28074449,3351162.78939951,NA
"NV4089711609720191014",2019,"USGS-10321950",6427.57914642355,NA,5755.74440870098,575.582536764706,NA
"NV4089711609720191014",2019,"USGS-10322000",6427.57914642355,NA,5755.74440870098,575.582536764706,NA
"NV4089711609720191014",2019,"USGS-10322500",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10323400",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10323425",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10323600",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10325000",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4089711609720191014",2019,"USGS-10327500",6279485.97972857,NA,2931571.95557598,3351738.37193627,NA
"NV4116511680820190722",2019,"USGS-10333000",6108658.79296097,NA,2208165.45141697,3908504.34053309,NA
"NV4116511680820190722",2019,"USGS-10335000",6108658.79296097,NA,2208165.45141697,3908504.34053309,NA
"NV4116511680820190722",2019,"USGS-10336000",6108658.79296097,NA,2208165.45141697,3908504.34053309,NA
"NV4116511680820190722",2019,"USGS-10325000",6049749.29940694,NA,2152826.36629902,3902864.9405867,NA
"NV4116511680820190722",2019,"USGS-10324500",6049749.29940694,NA,2152826.36629902,3902864.9405867,NA
"NV4116511680820190722",2019,"USGS-10327500",6049749.29940694,NA,2152826.36629902,3902864.9405867,NA
"NV4125011713520190916",2019,"USGS-10333000",6095048.40334461,NA,993832.093918505,4642990.20149356,462447.4296875
"NV4125011713520190916",2019,"USGS-10336000",6095048.40334461,NA,993832.093918505,4642990.20149356,462447.4296875
"NV4125011713520190916",2019,"USGS-10335000",6095048.40334461,NA,993832.093918505,4642990.20149356,462447.4296875
"NV4193711416620190804",2019,"USGS-13082500",27707463.1434595,2467894.00369945,11567278.8030025,11763880.973652,1941489.82930453
"NV3594511544620200720",2020,"USGS-094196781",1027764.69146377,48129.998192402,769014.297219669,206694.924463848,NA
"NV3594511544620200720",2020,"USGS-094196783",1027764.69146377,48129.998192402,769014.297219669,206694.924463848,NA
"NV3594511544620200720",2020,"USGS-094196784",1027764.69146377,48129.998192402,769014.297219669,206694.924463848,NA
"NV3594511544620200720",2020,"USGS-09419679",1024084.70301569,48129.998192402,765422.356004902,204437.132843137,NA
"NV3594511544620200720",2020,"USGS-09419698",1024084.70301569,48129.998192402,765422.356004902,204437.132843137,NA
"NV3594511544620200720",2020,"USGS-09419700",1166772.34820986,57881.7096277574,898446.035018382,204437.132843137,NA
"NV3594511544620200720",2020,"USGS-09419747",1166772.34820986,57881.7096277574,898446.035018382,204437.132843137,NA
"NV3594511544620200720",2020,"USGS-09419753",1166772.34820986,57881.7096277574,898446.035018382,204437.132843137,NA
"NV3594511544620200720",2020,"USGS-09419756",1166772.34820986,57881.7096277574,898446.035018382,204437.132843137,NA
"NV3594511544620200720",2020,"USGS-09419790",1166772.34820986,57881.7096277574,898446.035018382,204437.132843137,NA
"NV3594511544620200720",2020,"USGS-09419800",1166772.34820986,57881.7096277574,898446.035018382,204437.132843137,NA
"NV3630611561820200628",2020,"USGS-094196783",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-094196784",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419679",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419698",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419700",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419747",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419753",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419756",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419790",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3630611561820200628",2020,"USGS-09419800",10991522.3229536,66702.0073452819,394474.298797488,2426863.23894761,8102818.12935815
"NV3660711406220200922",2020,"USGS-09415190",149963.250236718,NA,29311.9003829657,53736.3952282476,65036.6406173407
"NV3660711406220200922",2020,"USGS-09415250",149963.250236718,NA,29311.9003829657,53736.3952282476,65036.6406173407
"NV3712011647620200727",2020,"USGS-10251218",17074583.3841205,87000.0871859681,3687252.96269914,13295345.6424709,10518.6066789216
"NV3712011647620200727",2020,"USGS-10251300",18642261.469268,87809.1767693015,3938744.30075827,14577806.0067632,41871.6220128677
"NV3712011647620200727",2020,"USGS-10251330",18642261.469268,87809.1767693015,3938744.30075827,14577806.0067632,41871.6220128677
"NV3716311461020200708",2020,"USGS-09415850",37510661.3815547,1587935.19801624,32619689.5033854,3311204.32715227,NA
"NV3716311461020200708",2020,"USGS-09416000",37510661.3815547,1587935.19801624,32619689.5033854,3311204.32715227,NA
"NV3716311461020200708",2020,"USGS-09418700",202180760.526679,19440586.061443,173123237.301302,9675634.24699755,NA
"NV3716311461020200708",2020,"USGS-09419507",239691440.082947,21029430.3076057,205751815.601616,12987040.7488434,NA
"NV3716311461020200708",2020,"USGS-09419515",239691440.082947,21029430.3076057,205751815.601616,12987040.7488434,NA
"NV3716311461020200708",2020,"USGS-09415900",37505139.1918635,1588439.66638327,32613230.2080346,3311204.32715227,NA
"NV3731011483320200719",2020,"USGS-09415850",301639.269839668,11496.7840839461,87151.8866498162,125094.063181679,76268.6438265932
"NV3731011483320200719",2020,"USGS-09416000",301639.269839668,11496.7840839461,87151.8866498162,125094.063181679,76268.6438265932
"NV3731011483320200719",2020,"USGS-09419507",301639.269839668,11496.7840839461,87151.8866498162,125094.063181679,76268.6438265932
"NV3731011483320200719",2020,"USGS-09419515",301639.269839668,11496.7840839461,87151.8866498162,125094.063181679,76268.6438265932
"NV3731011483320200719",2020,"USGS-09415900",301639.269839668,11496.7840839461,87151.8866498162,125094.063181679,76268.6438265932
"NV3736211460420200729",2020,"USGS-09415850",1224178.4247959,70434.4260646446,840840.638710171,307771.542823223,2117.01955422794
"NV3736211460420200729",2020,"USGS-09416000",1224178.4247959,70434.4260646446,840840.638710171,307771.542823223,2117.01955422794
"NV3736211460420200729",2020,"USGS-09418700",50107761.8153455,928899.2160769,20477209.7484988,16234359.8898131,12477675.4313036
"NV3736211460420200729",2020,"USGS-09419507",51331726.9499165,999434.409880515,21318856.4564951,16542534.5420267,12479893.2613128
"NV3736211460420200729",2020,"USGS-09419515",51331726.9499165,999434.409880515,21318856.4564951,16542534.5420267,12479893.2613128
"NV3736211460420200729",2020,"USGS-09415900",1223883.77441714,70434.4260646446,840538.188112745,307771.542823223,2117.01955422794
"NV3746711499420200626",2020,"USGS-09415850",27282202.1189299,618371.783632047,17966655.3343597,8343191.05535386,359624.866138174
"NV3746711499420200626",2020,"USGS-09415900",27282202.1189299,618371.783632047,17966655.3343597,8343191.05535386,359624.866138174
"NV3746711499420200626",2020,"USGS-09416000",27282202.1189299,618371.783632047,17966655.3343597,8343191.05535386,359624.866138174
"NV3746711499420200626",2020,"USGS-09419507",27282202.1189299,618371.783632047,17966655.3343597,8343191.05535386,359624.866138174
"NV3746711499420200626",2020,"USGS-09419515",27282202.1189299,618371.783632047,17966655.3343597,8343191.05535386,359624.866138174
"NV3788911411120200713",2020,"USGS-09418500",5231907.02636343,51236.9016007966,232518.206954657,391063.398406863,4551563.26769301
"NV3788911411120200713",2020,"USGS-09418700",5231907.02636343,51236.9016007966,232518.206954657,391063.398406863,4551563.26769301
"NV3788911411120200713",2020,"USGS-09419507",5231907.02636343,51236.9016007966,232518.206954657,391063.398406863,4551563.26769301
"NV3788911411120200713",2020,"USGS-09419515",5231907.02636343,51236.9016007966,232518.206954657,391063.398406863,4551563.26769301
"NV3883311498820200624",2020,"USGS-09415850",34166257.3787643,47659.0106847427,15850915.7039369,18285826.7331955,NA
"NV3883311498820200624",2020,"USGS-09415900",34166257.3787643,47659.0106847427,15850915.7039369,18285826.7331955,NA
"NV3883311498820200624",2020,"USGS-09416000",34166257.3787643,47659.0106847427,15850915.7039369,18285826.7331955,NA
"NV3883311498820200624",2020,"USGS-09419507",34166257.3787643,47659.0106847427,15850915.7039369,18285826.7331955,NA
"NV3883311498820200624",2020,"USGS-09419515",34166257.3787643,47659.0106847427,15850915.7039369,18285826.7331955,NA
"NV3884311963920200707",2020,"USGS-10299300",295229.078328483,6424.27650122549,49418.3975030637,174940.630422794,64738.8127910539
"NV3884311963920200707",2020,"USGS-10312150",7009532.80902693,220658.70345435,3565625.80513174,3047771.07256434,174617.779227941
"NV3884311963920200707",2020,"USGS-10312275",7009532.80902693,220658.70345435,3565625.80513174,3047771.07256434,174617.779227941
"NV4061811574920200719",2020,"USGS-10335000",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10336000",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10320000",23628840.5902195,1639.08240655637,5363731.81222427,12799540.7616192,5483409.17856924
"NV4061811574920200719",2020,"USGS-10321000",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10322500",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10323400",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10323425",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10323600",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10325000",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10327500",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4061811574920200719",2020,"USGS-10333000",24567370.8047228,13983.3099188113,5617079.28455882,13281271.2562194,5673592.39508272
"NV4110111706220200727",2020,"USGS-10333000",4563368.06706673,NA,2191308.93246017,2373760.41598499,NA
"NV4110111706220200727",2020,"USGS-10335000",4563368.06706673,NA,2191308.93246017,2373760.41598499,NA
"NV4110111706220200727",2020,"USGS-10336000",4563368.06706673,NA,2191308.93246017,2373760.41598499,NA
"NV4124711727320200723",2020,"USGS-10333000",4763175.1164919,NA,701622.754725797,3627388.0292356,438117.025390625
"NV4124711727320200723",2020,"USGS-10335000",4763175.1164919,NA,701622.754725797,3627388.0292356,438117.025390625
"NV4124711727320200723",2020,"USGS-10336000",4763175.1164919,NA,701622.754725797,3627388.0292356,438117.025390625
"NV3700011641620210517",2021,"USGS-10251218",13197869.0015731,101286.217371324,1388510.0680913,7655111.77486979,4050381.72280178
"NV3700011641620210517",2021,"USGS-10251300",103090865.833621,1626589.34826899,57145309.2527573,34012813.998629,10320246.5390625
"NV3700011641620210517",2021,"USGS-10251330",103090865.833621,1626589.34826899,57145309.2527573,34012813.998629,10320246.5390625
"NV3774011500120210309",2021,"USGS-09415850",25506280.0248267,1594467.09359681,23685407.5366345,230288.3828125,NA
"NV3774011500120210309",2021,"USGS-09415900",25506280.0248267,1594467.09359681,23685407.5366345,230288.3828125,NA
"NV3774011500120210309",2021,"USGS-09416000",25506280.0248267,1594467.09359681,23685407.5366345,230288.3828125,NA
"NV3774011500120210309",2021,"USGS-09419507",25506280.0248267,1594467.09359681,23685407.5366345,230288.3828125,NA
"NV3774011500120210309",2021,"USGS-09419515",25506280.0248267,1594467.09359681,23685407.5366345,230288.3828125,NA
"NV3825011438120210520",2021,"USGS-09418500",20533.5044449267,199.186565563725,10458.0388403799,6872.4338158701,2689.03608302696
"NV3825011438120210520",2021,"USGS-09418700",20533.5044449267,199.186565563725,10458.0388403799,6872.4338158701,2689.03608302696
"NV3825011438120210520",2021,"USGS-09419515",20533.5044449267,199.186565563725,10458.0388403799,6872.4338158701,2689.03608302696
"NV3825011438120210520",2021,"USGS-09419507",20533.5044449267,199.186565563725,10458.0388403799,6872.4338158701,2689.03608302696
"NV4099311562120210622",2021,"USGS-10333000",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10335000",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10336000",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10318500",6277939.57664586,2963069.98123468,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10321000",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10322500",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10323400",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10323425",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10323600",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10325000",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"NV4099311562120210622",2021,"USGS-10327500",6279371.69565695,2964219.73141851,3318916.51348805,NA,NA
"OR4277211878619840812",1984,"USGS-10396000",3026072.69690731,NA,NA,NA,NA
"OR4277211878619840812",1984,"USGS-424551118503200",2067369.13391107,NA,NA,NA,NA
"OR4300911815919840804",1984,"USGS-13183000",19912254.4241298,NA,NA,NA,NA
"OR4300911815919840804",1984,"USGS-13184000",19912254.4241298,NA,NA,NA,NA
"OR4341711708419840709",1984,"USGS-13173500",19006217.2259526,NA,NA,NA,NA
"OR4212611781719850623",1985,"USGS-10352500",1056208.32934895,12440.9990655637,716776.280943627,328086.714253983,NA
"OR4230011794319850818",1985,"USGS-13183000",25251.1813648749,NA,18403.4101868873,7041.85948988971,NA
"OR4230011794319850818",1985,"USGS-13184000",25251.1813648749,NA,18403.4101868873,7041.85948988971,NA
"OR4247711710419850717",1985,"USGS-13181000",10971480.2237883,168602.515640319,9647753.54386489,1170190.89530484,NA
"OR4247711710419850717",1985,"USGS-13183000",10971480.2237883,168602.515640319,9647753.54386489,1170190.89530484,NA
"OR4247711710419850717",1985,"USGS-13184000",10971480.2237883,168602.515640319,9647753.54386489,1170190.89530484,NA
"OR4254011723419850707",1985,"USGS-13181000",68904333.9380756,6660807.1490962,60483282.4105775,1860735.40039062,NA
"OR4254011723419850707",1985,"USGS-13183000",68904369.4768566,6660807.1490962,60483282.4105775,1860735.40039062,NA
"OR4254011723419850707",1985,"USGS-13184000",68904369.4768566,6660807.1490962,60483282.4105775,1860735.40039062,NA
"OR4259511748719850623",1985,"USGS-13183000",129129561.373969,22656293.9015165,105625630.191353,1048809.58984375,NA
"OR4259511748719850623",1985,"USGS-13184000",129129561.373969,22656293.9015165,105625630.191353,1048809.58984375,NA
"OR4275511710419850710",1985,"USGS-13181000",12821500.9628988,2089075.32373621,8834607.77923561,1916815.07126226,NA
"OR4275511710419850710",1985,"USGS-13184000",12821500.9628988,2089075.32373621,8834607.77923561,1916815.07126226,NA
"OR4275511710419850710",1985,"USGS-13183000",12821500.9628988,2089075.32373621,8834607.77923561,1916815.07126226,NA
"OR4276211748119850708",1985,"USGS-13181000",15115004.6704369,3267723.08510263,11503793.0484375,358722.763128064,NA
"OR4276211748119850708",1985,"USGS-13184000",15952729.2937268,3941463.39070925,11669795.9070006,358722.763128064,NA
"OR4276211748119850708",1985,"USGS-13183000",15952729.2937268,3941463.39070925,11669795.9070006,358722.763128064,NA
"OR4278311765219850707",1985,"USGS-13181000",32339042.5867991,14730275.9808441,17614273.8846584,42109.8238511029,NA
"OR4278311765219850707",1985,"USGS-13184000",39732719.1732673,17570928.115311,22179904.5299556,42109.8238511029,NA
"OR4278311765219850707",1985,"USGS-13183000",39732719.1732673,17570928.115311,22179904.5299556,42109.8238511029,NA
"OR4285411745119850707",1985,"USGS-13181000",27817671.8855287,2583196.19294577,24253322.1924326,1020958.72265625,NA
"OR4285411745119850707",1985,"USGS-13183000",27817671.8855287,2583196.19294577,24253322.1924326,1020958.72265625,NA
"OR4285411745119850707",1985,"USGS-13184000",27817671.8855287,2583196.19294577,24253322.1924326,1020958.72265625,NA
"OR4293311761519850707",1985,"USGS-13181000",40898758.8288226,12558567.5530714,27411621.2494715,991936.999134498,NA
"OR4293311761519850707",1985,"USGS-13183000",83402230.6514535,20827489.9367417,61399915.1279795,1309020.01553309,NA
"OR4293311761519850707",1985,"USGS-13184000",83402230.6514535,20827489.9367417,61399915.1279795,1309020.01553309,NA
"OR4326511717019850827",1985,"USGS-13173500",17868141.3307644,504834.092555147,8150375.08736213,8999814.1766008,235844.634765625
"OR4334011734719850619",1985,"USGS-13183000",15273363.595844,8339521.53304228,6890911.28095129,56358.9772365196,NA
"OR4334011734719850619",1985,"USGS-13184000",15273363.595844,8339521.53304228,6890911.28095129,56358.9772365196,NA
"OR4260811757619860907",1986,"USGS-13183000",14271828.1569892,7113786.94493719,7174495.16004136,NA,NA
"OR4260811757619860907",1986,"USGS-13184000",14271828.1569892,7113786.94493719,7174495.16004136,NA,NA
"OR4282211753919860810",1986,"USGS-13181000",18130491.5268273,3326537.78422947,14829279.831296,NA,NA
"OR4282211753919860810",1986,"USGS-13183000",18130491.5268273,3326537.78422947,14829279.831296,NA,NA
"OR4282211753919860810",1986,"USGS-13184000",18130491.5268273,3326537.78422947,14829279.831296,NA,NA
"OR4299311723419860811",1986,"USGS-13181000",47819943.8315999,4277354.97313113,42343731.928776,1275020.43994332,NA
"OR4299311723419860811",1986,"USGS-13183000",47819943.8315999,4277354.97313113,42343731.928776,1275020.43994332,NA
"OR4299311723419860811",1986,"USGS-13184000",47819943.8315999,4277354.97313113,42343731.928776,1275020.43994332,NA
"OR4300511753819860810",1986,"USGS-13181000",129764953.942341,50317778.5887256,78584234.9261565,1078061.30817249,NA
"OR4300511753819860810",1986,"USGS-13183000",235020097.588423,75029943.2063879,155155300.188082,5233096.46195619,NA
"OR4300511753819860810",1986,"USGS-13184000",235020097.588423,75029943.2063879,155155300.188082,5233096.46195619,NA
"OR4318711759319860811",1986,"USGS-13183000",14640588.4148627,62137.6940027574,12001822.0394225,2596967.41203278,NA
"OR4318711759319860811",1986,"USGS-13184000",14640588.4148627,62137.6940027574,12001822.0394225,2596967.41203278,NA
"OR4333611717519860811",1986,"USGS-13173500",56798419.6380007,3518590.65310968,42859690.4727252,10329221.2662071,186808.192371324
"OR4333611717519860811",1986,"USGS-13183000",31212463.4529739,2617615.9411152,23079879.510095,5329900.20628064,237299.563488051
"OR4333611717519860811",1986,"USGS-13184000",31212463.4529739,2617615.9411152,23079879.510095,5329900.20628064,237299.563488051
"OR4345411717819860811",1986,"USGS-13173500",38683118.8160523,737542.193053003,33406864.0224188,4602480.18238358,NA
"OR4345411717819860811",1986,"USGS-13183000",28789800.8323599,3118823.42129289,23392868.8642923,2326686.74303768,NA
"OR4345411717819860811",1986,"USGS-13184000",28789800.8323599,3118823.42129289,23392868.8642923,2326686.74303768,NA
"OR4382111724619860810",1986,"USGS-13184000",5253733.43263831,21355.6867417279,3838603.80899203,1404669.04247855,NA
"OR4236511782719870730",1987,"USGS-13183000",5869333.4946547,NA,933129.35747549,4941671.55035233,NA
"OR4236511782719870730",1987,"USGS-13184000",5869333.4946547,NA,933129.35747549,4941671.55035233,NA
"OR4345011705119900811",1990,"USGS-13173500",5477774.11582267,2899437.60139399,2539361.77561274,47019.091796875,NA
"OR4304111725419920610",1992,"USGS-13181000",508446.251568853,484628.76161152,23662.05078125,NA,NA
"OR4304111725419920610",1992,"USGS-13183000",508446.251568853,484628.76161152,23662.05078125,NA,NA
"OR4304111725419920610",1992,"USGS-13184000",508446.251568853,484628.76161152,23662.05078125,NA,NA
"OR4307111743519920623",1992,"USGS-13181000",30756.7754465338,30620.9153262868,NA,NA,NA
"OR4307111743519920623",1992,"USGS-13183000",30756.7754465338,30620.9153262868,NA,NA,NA
"OR4307111743519920623",1992,"USGS-13184000",30756.7754465338,30620.9153262868,NA,NA,NA
"OR4323111719519920911",1992,"USGS-13173500",5496756.67472543,254581.972449449,3006302.81679688,2106123.18849571,139456.584949449
"OR4323111719519920911",1992,"USGS-13181000",851843.739360734,122096.412637868,564372.036488971,162536.457965686,2128.83497242647
"OR4323111719519920911",1992,"USGS-13183000",851843.739360734,122096.412637868,564372.036488971,162536.457965686,2128.83497242647
"OR4323111719519920911",1992,"USGS-13184000",851843.739360734,122096.412637868,564372.036488971,162536.457965686,2128.83497242647
"OR4345811721819930804",1993,"USGS-13173500",4860918.96751124,956167.162875306,3912013.28324142,NA,NA
"OR4345811721819930804",1993,"USGS-13183000",12879787.6479604,4448724.02481618,8451005.43497242,NA,NA
"OR4345811721819930804",1993,"USGS-13184000",12879787.6479604,4448724.02481618,8451005.43497242,NA,NA
"OR4263611757419950709",1995,"USGS-13183000",120238811.107202,94687141.1921339,25736858.2063725,NA,NA
"OR4263611757419950709",1995,"USGS-13184000",120238811.107202,94687141.1921339,25736858.2063725,NA,NA
"OR4320011719319950918",1995,"USGS-13173500",59701.0123426495,58778.3234375,NA,NA,NA
"OR4320011719319950918",1995,"USGS-13181000",4631347.17390134,3535381.1513174,1102206.33773744,NA,NA
"OR4320011719319950918",1995,"USGS-13183000",4631347.17390134,3535381.1513174,1102206.33773744,NA,NA
"OR4320011719319950918",1995,"USGS-13184000",4631347.17390134,3535381.1513174,1102206.33773744,NA,NA
"OR4278911764519960826",1996,"USGS-13181000",24950727.6671782,21751692.737117,3232606.67300858,5124.06767003676,NA
"OR4278911764519960826",1996,"USGS-13184000",27173030.4020337,23826783.0886719,3383980.73609835,5124.06767003676,NA
"OR4278911764519960826",1996,"USGS-13183000",27173030.4020337,23826783.0886719,3383980.73609835,5124.06767003676,NA
"OR4292911762919960826",1996,"USGS-13181000",17924844.226408,3230149.66508885,14671823.1730928,49086.3064568015,NA
"OR4292911762919960826",1996,"USGS-13183000",36916486.0768249,11351631.0415211,25217292.0301547,396015.470052083,NA
"OR4292911762919960826",1996,"USGS-13184000",36916486.0768249,11351631.0415211,25217292.0301547,396015.470052083,NA
"OR4297611758119960607",1996,"USGS-13181000",3171781.73594217,262250.32544424,2869855.60752145,41350.2349264706,NA
"OR4297611758119960607",1996,"USGS-13183000",5772469.92862517,262250.32544424,4736679.44294577,779383.577443321,NA
"OR4297611758119960607",1996,"USGS-13184000",5772469.92862517,262250.32544424,4736679.44294577,779383.577443321,NA
"OR4302711755219960826",1996,"USGS-13183000",12396084.3599388,NA,10177508.0932981,2236057.08512561,NA
"OR4302711755219960826",1996,"USGS-13184000",12396084.3599388,NA,10177508.0932981,2236057.08512561,NA
"OR4312211758119960730",1996,"USGS-13183000",188781728.129876,336026.250168505,110070751.414599,78703863.2150505,NA
"OR4312211758119960730",1996,"USGS-13184000",188781728.129876,336026.250168505,110070751.414599,78703863.2150505,NA
"OR4328311741919960708",1996,"USGS-13183000",9563058.59922718,49923.7819393382,8586812.22382046,938609.813848039,NA
"OR4328311741919960708",1996,"USGS-13184000",9563058.59922718,49923.7819393382,8586812.22382046,938609.813848039,NA
"OR4332311769219960811",1996,"USGS-13183000",23297188.3486741,705997.003661152,22148219.4625459,482275.769745711,NA
"OR4332311769219960811",1996,"USGS-13184000",23297188.3486741,705997.003661152,22148219.4625459,482275.769745711,NA
"OR4370411713119960811",1996,"USGS-13184000",23494529.599591,43781.4126914828,7381176.12522212,16105766.2029948,NA
"OR4378511727119960812",1996,"USGS-13184000",90384596.7415894,56382.1024816177,25609868.9487362,64812830.8562424,70104.453125
"OR4252411874119971006",1997,"USGS-10396000",10199848.0111865,7091186.38922334,3023804.8428462,99939.3616881128,NA
"OR4252411874119971006",1997,"USGS-424325118495900",10279894.3576131,7171569.2588848,3023804.8428462,99939.3616881128,NA
"OR4252411874119971006",1997,"USGS-424547118503500",10279894.3576131,7171569.2588848,3023804.8428462,99939.3616881128,NA
"OR4258311874919970928",1997,"USGS-10396000",5503466.72301578,3235943.40999541,1843285.38162531,429122.61328125,NA
"OR4258311874919970928",1997,"USGS-424325118495900",5503510.49385577,3235943.40999541,1843285.38162531,429122.61328125,NA
"OR4258311874919970928",1997,"USGS-424547118503500",5503510.49385577,3235943.40999541,1843285.38162531,429122.61328125,NA
"OR4259511894419970923",1997,"USGS-10396000",10509.2359606345,10371.7403033088,NA,NA,NA
"OR4259511894419970923",1997,"USGS-424325118495900",9952.7688181314,9904.53857230392,NA,NA,NA
"OR4259511894419970923",1997,"USGS-424547118503500",9952.7688181314,9904.53857230392,NA,NA,NA
"OR4262011879219970807",1997,"USGS-10396000",9227076.32003422,3271565.19761029,4538992.08164063,1402110.15981158,23825.58203125
"OR4262011879219970807",1997,"USGS-424325118495900",9227076.32003422,3271565.19761029,4538992.08164063,1402110.15981158,23825.58203125
