"","usgs_site","year","start_date","end_date","segment","date","value_std","Flow","quartile","before_count","after_count","fire_period"
"1295","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-01-14",3.227,1.730833333,1,84,87,"Postfire"
"1296","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-01-29",1.5288,3.874166667,1,84,87,"Postfire"
"1297","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-04",1.841,2.785833333,1,84,87,"Postfire"
"1298","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-05",3.9116,9.487083333,3,84,87,"Postfire"
"1299","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-06",2.793,563.2845833,4,84,87,"Postfire"
"1300","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-07",5.3942,354.0283333,4,84,87,"Postfire"
"1301","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-10",1.2544,21.03625,4,84,87,"Postfire"
"1302","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-13",3.97915,209.2529167,4,84,87,"Postfire"
"1303","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-16",4.444695652,439.48,4,84,87,"Postfire"
"1304","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-17",4.19006,410.36875,4,84,87,"Postfire"
"1305","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-18",4.666666667,61.19791667,4,84,87,"Postfire"
"1306","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-19",4.42995,34.88375,4,84,87,"Postfire"
"1307","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-23",5.0806,17.28791667,4,84,87,"Postfire"
"1308","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-02-26",4.8804,10.40708333,4,84,87,"Postfire"
"1309","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-03-04",5.431733333,173.0579167,4,84,87,"Postfire"
"1310","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-03-05",5.4684,11.29958333,4,84,87,"Postfire"
"1311","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-03-12",6.4638,6.7325,3,84,87,"Postfire"
"1312","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-03-19",6.2132,7.00375,3,84,87,"Postfire"
"1313","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-04-02",6.6892,5.784583333,3,84,87,"Postfire"
"1314","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-04-07",6.0816,7.62625,3,84,87,"Postfire"
"1315","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-04-15",6.9188,5.490416667,2,84,87,"Postfire"
"1316","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-04-22",11.151,4.729166667,2,84,87,"Postfire"
"1317","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-05-06",11.424,2.455416667,1,84,87,"Postfire"
"1318","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-06-03",21.4858,4.517083333,2,84,87,"Postfire"
"1319","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-06-15",0.2128,4.232083333,2,84,87,"Postfire"
"1320","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-06-18",0.3346,4.637083333,2,84,87,"Postfire"
"1321","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-07-01",14.9548,6.497916667,3,84,87,"Postfire"
"1322","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-08-21",8.1438,5.165416667,2,84,87,"Postfire"
"1323","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-09-08",0.5054,3.0775,1,84,87,"Postfire"
"1324","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-10-01",4.6004,3.16125,1,84,87,"Postfire"
"1325","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-10-13",3.7828,46.905,4,84,87,"Postfire"
"1326","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-10-21",10.4552,4.229583333,2,84,87,"Postfire"
"1327","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-11-18",13.783,6.665416667,3,84,87,"Postfire"
"1328","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-12-02",9.4976,7.602916667,3,84,87,"Postfire"
"1329","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-12-11",4.5136,21.35375,4,84,87,"Postfire"
"1330","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-12-12",3.059509091,246.9145833,4,84,87,"Postfire"
"1331","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-12-13",5.5657,124.92125,4,84,87,"Postfire"
"1332","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-12-14",5.127033333,28.41458333,4,84,87,"Postfire"
"1333","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2009-12-15",4.872933333,20.34833333,4,84,87,"Postfire"
"1334","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-17",4.06672,32.77083333,4,84,87,"Postfire"
"1335","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-18",2.4542,717.8558333,4,84,87,"Postfire"
"1336","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-19",3.05368,269.1204167,4,84,87,"Postfire"
"1337","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-20",3.487909091,1772.241667,4,84,87,"Postfire"
"1338","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-21",4.587566667,2208.426667,4,84,87,"Postfire"
"1339","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-22",5.0122,793.3354167,4,84,87,"Postfire"
"1340","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-23",5.330033333,335.9241667,4,84,87,"Postfire"
"1341","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-01-24",5.4012,193.8470833,4,84,87,"Postfire"
"1342","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-01",4.6298,42.07791667,4,84,87,"Postfire"
"1343","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-05",2.277333333,739.3095833,4,84,87,"Postfire"
"1344","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-06",3.520533333,321.5625,4,84,87,"Postfire"
"1345","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-09",0.13832,281.0704167,4,84,87,"Postfire"
"1346","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-10",1.0101,116.4741667,4,84,87,"Postfire"
"1347","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-11",4.0278,96.56041667,4,84,87,"Postfire"
"1348","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-18",3.4342,45.21416667,4,84,87,"Postfire"
"1349","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-26",0.2114,32.10291667,4,84,87,"Postfire"
"1350","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-27",1.8494,1175.814167,4,84,87,"Postfire"
"1351","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-02-28",2.911066667,266.51625,4,84,87,"Postfire"
"1352","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-03-11",4.277,93.07,4,84,87,"Postfire"
"1353","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-03-15",3.85,78.4175,4,84,87,"Postfire"
"1354","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-04-02",4.5948,46.20916667,4,84,87,"Postfire"
"1355","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-04-11",0.8806,597.1166667,4,84,87,"Postfire"
"1356","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-04-12",2.227866667,138.85625,4,84,87,"Postfire"
"1357","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-04-13",3.0758,76.65208333,4,84,87,"Postfire"
"1358","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-04-30",4.8216,46.28916667,4,84,87,"Postfire"
"1359","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-10-08",12.0876,7.9975,3,84,87,"Postfire"
"1360","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2010-11-07",13.8348,11.3856,4,84,87,"Postfire"
"1361","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-01-23",5.4236,64.37541667,4,84,87,"Postfire"
"1362","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-02-09",7.8659,14.51583333,4,84,87,"Postfire"
"1363","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-02-17",2.640866667,25.63916667,4,84,87,"Postfire"
"1364","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-02-25",1.82896,335.39875,4,84,87,"Postfire"
"1365","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-02-26",2.352,48.5325,4,84,87,"Postfire"
"1366","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-03-10",5.2612,64.97416667,4,84,87,"Postfire"
"1367","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-03-16",2.8336,64.56333333,4,84,87,"Postfire"
"1368","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-03-19",5.5314,112.15125,4,84,87,"Postfire"
"1369","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-03-20",1.5771,11030.43792,4,84,87,"Postfire"
"1370","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-03-29",3.458,334.1608333,4,84,87,"Postfire"
"1371","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-04-29",10.3992,14.8875,4,84,87,"Postfire"
"1372","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-05-19",11.9238,11.24666667,4,84,87,"Postfire"
"1373","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-05-25",8.5666,12.63541667,4,84,87,"Postfire"
"1374","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-06-06",10.8472,21.37291667,4,84,87,"Postfire"
"1375","sbc_lter_bel",2008,"2008-07-01","2008-07-01","after","2011-06-23",10.7884,16.53083333,4,84,87,"Postfire"
"1376","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-06-23",0.0014,7.021666667,2,139,228,"Postfire"
"1377","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-07-21",0.0112,3.67375,2,139,228,"Postfire"
"1378","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-08-03",0.0056,0.1491666667,1,139,228,"Postfire"
"1379","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-08-18",0.0056,0.2591666667,1,139,228,"Postfire"
"1380","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-09-13",0.0028,0.03541666667,1,139,228,"Postfire"
"1381","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-09-29",0.0154,0.6058333333,1,139,228,"Postfire"
"1382","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-17",1.239254545,26.2125,3,139,228,"Postfire"
"1383","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-18",0.20265,3.992916667,2,139,228,"Postfire"
"1384","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-19",0.16408,512.105,4,139,228,"Postfire"
"1385","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-20",0.24724,360.37125,4,139,228,"Postfire"
"1386","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-21",0.1465333333,11.38583333,2,139,228,"Postfire"
"1387","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-22",0.1096666667,4.951666667,2,139,228,"Postfire"
"1388","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-23",0.0826,4.660833333,2,139,228,"Postfire"
"1389","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-25",0.0546,4.522916667,2,139,228,"Postfire"
"1390","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-26",0.6011384615,583.04625,4,139,228,"Postfire"
"1391","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-27",0.6289111111,108.8625,4,139,228,"Postfire"
"1392","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-28",0.26915,11.91833333,2,139,228,"Postfire"
"1393","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-29",0.09613333333,8.06375,2,139,228,"Postfire"
"1394","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-30",0.0518,8.555,2,139,228,"Postfire"
"1395","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-10-31",0.0532,8.194,2,139,228,"Postfire"
"1396","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-01",0.0448,6.882916667,2,139,228,"Postfire"
"1397","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-04",0.4654,101.6654167,4,139,228,"Postfire"
"1398","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-05",0.22715,44.59916667,3,139,228,"Postfire"
"1399","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-06",0.1008,18.99708333,3,139,228,"Postfire"
"1400","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-07",0.0546,13.39291667,2,139,228,"Postfire"
"1401","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-08",0.0462,15.28,3,139,228,"Postfire"
"1402","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-10",0.0532,11.26875,2,139,228,"Postfire"
"1403","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-18",0.1372,11.32833333,2,139,228,"Postfire"
"1404","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-11-22",0.1064,8.673333333,2,139,228,"Postfire"
"1405","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-01",0.0686,10.73833333,2,139,228,"Postfire"
"1406","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-05",0.4197666667,44.54,3,139,228,"Postfire"
"1407","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-06",0.17164,19.58625,3,139,228,"Postfire"
"1408","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-07",0.6378909091,51.26583333,3,139,228,"Postfire"
"1409","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-08",0.16156,31.14875,3,139,228,"Postfire"
"1410","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-09",0.1358,24.30583333,3,139,228,"Postfire"
"1411","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-15",0.329,9.55875,2,139,228,"Postfire"
"1412","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-20",0.1106,10.26625,2,139,228,"Postfire"
"1413","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-27",1.346893333,2027.498333,4,139,228,"Postfire"
"1414","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-28",1.621386667,6263.524167,4,139,228,"Postfire"
"1415","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-29",1.5074,1029.728333,4,139,228,"Postfire"
"1416","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-30",1.130733333,1880.96125,4,139,228,"Postfire"
"1417","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2004-12-31",1.648230769,11662.62125,4,139,228,"Postfire"
"1418","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-01",1.86655,1075.742917,4,139,228,"Postfire"
"1419","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-02",1.04125,1523.11,4,139,228,"Postfire"
"1420","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-03",1.177711111,3934.442917,4,139,228,"Postfire"
"1421","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-04",1.421,1006.622083,4,139,228,"Postfire"
"1422","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-05",1.3412,565.3529167,4,139,228,"Postfire"
"1423","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-06",1.0486,422.3925,4,139,228,"Postfire"
"1424","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-07",0.9862,7718.55125,4,139,228,"Postfire"
"1425","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-08",0.96082,14346.60417,4,139,228,"Postfire"
"1426","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-09",1.0892,25704.0625,4,139,228,"Postfire"
"1427","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-10",1.3398,11248.40542,4,139,228,"Postfire"
"1428","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-11",1.32776,6082.830833,4,139,228,"Postfire"
"1429","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-12",1.55575,2811.455,4,139,228,"Postfire"
"1430","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-13",1.4756,1859.12,4,139,228,"Postfire"
"1431","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-14",1.3685,1359.796667,4,139,228,"Postfire"
"1432","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-15",1.2684,1072.30125,4,139,228,"Postfire"
"1433","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-17",1.0962,764.55375,4,139,228,"Postfire"
"1434","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-19",0.9688,602.125,4,139,228,"Postfire"
"1435","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-21",0.9422,474.30625,4,139,228,"Postfire"
"1436","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-24",0.8106,394.07625,4,139,228,"Postfire"
"1437","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-26",0.74795,412.5620833,4,139,228,"Postfire"
"1438","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-27",0.6953333333,346.88,4,139,228,"Postfire"
"1439","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-28",0.61362,454.8383333,4,139,228,"Postfire"
"1440","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-29",0.5996666667,375.9058333,4,139,228,"Postfire"
"1441","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-30",0.609,322.6916667,4,139,228,"Postfire"
"1442","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-01-31",0.567,301.21875,4,139,228,"Postfire"
"1443","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-03",0.378,247.2983333,4,139,228,"Postfire"
"1444","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-07",0.0924,230.3083333,4,139,228,"Postfire"
"1445","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-14",0.0266,179.6945833,4,139,228,"Postfire"
"1446","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-15",0.0196,171.79,4,139,228,"Postfire"
"1447","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-16",0.2409555556,316.0645833,4,139,228,"Postfire"
"1448","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-17",0.2408,353.5658333,4,139,228,"Postfire"
"1449","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-18",0.39494,1071.6275,4,139,228,"Postfire"
"1450","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-19",0.7765333333,6687.343333,4,139,228,"Postfire"
"1451","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-20",0.762825,2739.435833,4,139,228,"Postfire"
"1452","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-21",0.8238461538,5853.145417,4,139,228,"Postfire"
"1453","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-22",0.8373166667,11906.06458,4,139,228,"Postfire"
"1454","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-23",1.1856,5054.417917,4,139,228,"Postfire"
"1455","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-24",1.13155,2397.4475,4,139,228,"Postfire"
"1456","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-25",1.0962,1568.000417,4,139,228,"Postfire"
"1457","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-26",1.0024,1188.71625,4,139,228,"Postfire"
"1458","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-27",0.9338,946.645,4,139,228,"Postfire"
"1459","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-02-28",0.7448,923.6379167,4,139,228,"Postfire"
"1460","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-01",0.73255,766.51875,4,139,228,"Postfire"
"1461","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-02",0.6979,679.60375,4,139,228,"Postfire"
"1462","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-03",0.6342,636.34375,4,139,228,"Postfire"
"1463","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-07",0.609,855.4025,4,139,228,"Postfire"
"1464","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-09",0.5544,705.5595833,4,139,228,"Postfire"
"1465","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-14",0.469,427.3083333,4,139,228,"Postfire"
"1466","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-17",0.4788,446.5808333,4,139,228,"Postfire"
"1467","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-18",0.448,402.9258333,4,139,228,"Postfire"
"1468","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-19",0.4683,399.9766667,4,139,228,"Postfire"
"1469","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-22",0.7127272727,8944.563333,4,139,228,"Postfire"
"1470","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-23",0.8536,2518.649167,4,139,228,"Postfire"
"1471","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-24",0.7858666667,1288.8075,4,139,228,"Postfire"
"1472","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-25",0.7623,947.825,4,139,228,"Postfire"
"1473","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-26",0.7359333333,762.1929167,4,139,228,"Postfire"
"1474","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-27",0.672,706.3470833,4,139,228,"Postfire"
"1475","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-28",0.637,734.2704167,4,139,228,"Postfire"
"1476","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-03-29",0.6426,621.7908333,4,139,228,"Postfire"
"1477","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-01",0.5768,455.4291667,4,139,228,"Postfire"
"1478","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-06",0.4536,374.6091667,4,139,228,"Postfire"
"1479","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-13",0.1834,322.6341667,4,139,228,"Postfire"
"1480","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-20",0.2338,252.9629167,4,139,228,"Postfire"
"1481","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-25",0.1988,279.215,4,139,228,"Postfire"
"1482","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-28",0.2414461538,426.4816667,4,139,228,"Postfire"
"1483","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-29",0.2331,308.2979167,4,139,228,"Postfire"
"1484","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-04-30",0.28,277.0904167,4,139,228,"Postfire"
"1485","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-01",0.2212,265.4695833,4,139,228,"Postfire"
"1486","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-03",0.1638,264.7025,4,139,228,"Postfire"
"1487","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-05",0.2556909091,379.8570833,4,139,228,"Postfire"
"1488","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-06",0.2184,280.5729167,4,139,228,"Postfire"
"1489","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-07",0.2093,260.51375,4,139,228,"Postfire"
"1490","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-08",0.1414,233.8491667,4,139,228,"Postfire"
"1491","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-09",0.1456,283.1091667,4,139,228,"Postfire"
"1492","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-10",0.1274,235.9725,4,139,228,"Postfire"
"1493","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-11",0.1372,219.9258333,4,139,228,"Postfire"
"1494","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-18",0.0756,208.8358333,4,139,228,"Postfire"
"1495","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-05-25",0.0476,194.9125,4,139,228,"Postfire"
"1496","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-06-29",0.0196,486.6941667,4,139,228,"Postfire"
"1497","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-07-11",0.0126,341.8645833,4,139,228,"Postfire"
"1498","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-07-27",0.0126,147.3670833,4,139,228,"Postfire"
"1499","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-08-10",0.0252,51.26541667,3,139,228,"Postfire"
"1500","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-08-24",0.0028,44.3625,3,139,228,"Postfire"
"1501","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-09-07",0.0322,98.815,4,139,228,"Postfire"
"1502","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-09-21",0.0462,85.89541667,4,139,228,"Postfire"
"1503","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-10-03",0.0364,70.025,4,139,228,"Postfire"
"1504","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-10-17",0.13685,72.20791667,4,139,228,"Postfire"
"1505","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-10-18",0.0637,72.50333333,4,139,228,"Postfire"
"1506","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-10-19",0.1624,65.60041667,4,139,228,"Postfire"
"1507","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-10-20",0.0504,61.825,4,139,228,"Postfire"
"1508","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-10-21",0.0644,58.40291667,4,139,228,"Postfire"
"1509","sbc_lter_gav",2004,"2004-06-05","2004-06-05","after","2005-10-26",0.0126,58.75708333,4,139,228,"Postfire"
